1946,1950	1951,1955	1956,1960	1961,1965	1966,1970	1971,1975	1972,1976	1973,1977	1974,1978	1975,1979	1976,1980	1977,1981	1978,1982	1979,1983	1980,1984	1981,1985	1982,1986	1983,1987	1984,1988	1985,1989	1986,1990	1987,1991	1988,1992	1989,1993
73.55	73.51	73.58	74.47	75.27	76.33	76.60	76.83	77.08	77.26	77.48	77.68	77.88	78.07	78.32	78.51	78.72	78.95	79.16	79.35	79.57	79.76	79.95	80.15
77.83	78.74	79.38	80.30	80.90	81.56	81.72	81.90	82.10	82.18	82.28	82.39	82.44	82.54	82.69	82.83	82.97	83.14	83.27	83.39	83.54	83.68	83.79	83.90
