1916,1920	1921,1925	1926,1930	1931,1935	1936,1940	1941,1945	1942,1946	1943,1947	1944,1948	1945,1949	1946,1950	1947,1951	1948,1952	1949,1953	1950,1954	1951,1955	1952,1956	1953,1957	1954,1958	1955,1959	1956,1960	1957,1961	1958,1962	1959,1963
75.76	75.79	75.84	76.46	77.17	78.03	78.23	78.42	78.63	78.76	78.95	79.15	79.33	79.52	79.74	79.89	80.06	80.27	80.47	80.65	80.85	81.04	81.20	81.39
79.21	80.08	80.69	81.45	82.06	82.59	82.71	82.87	83.05	83.10	83.19	83.27	83.30	83.38	83.52	83.64	83.78	83.93	84.05	84.16	84.29	84.42	84.52	84.62
